_id,timestamp,device_id,package_name,before_text,current_text,is_password
1967,1760638527736.0,a9d21503-0224-466f-9808-79d25601165f,com.openai.chatgpt,"Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyoru","[Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum]",0
1968,1760638528114.0,a9d21503-0224-466f-9808-79d25601165f,com.openai.chatgpt,"Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum","[Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum.]",0
1969,1760638528194.0,a9d21503-0224-466f-9808-79d25601165f,com.openai.chatgpt,"Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum.","[Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum. ]",0
1970,1760638528520.0,a9d21503-0224-466f-9808-79d25601165f,com.openai.chatgpt,"Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum. ","[Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum. Y]",0
1971,1760638528817.0,a9d21503-0224-466f-9808-79d25601165f,com.openai.chatgpt,"Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum. Ye","[Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum. Yen]",0
1972,1760638529003.0,a9d21503-0224-466f-9808-79d25601165f,com.openai.chatgpt,"Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum. Yen","[Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum. Yeni]",0
1973,1760638529167.0,a9d21503-0224-466f-9808-79d25601165f,com.openai.chatgpt,"Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum. Yeni","[Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum. Yeni ]",0
1974,1760638529615.0,a9d21503-0224-466f-9808-79d25601165f,com.openai.chatgpt,"Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum. Yeni b","[Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum. Yeni bo]",0
1975,1760638529939.0,a9d21503-0224-466f-9808-79d25601165f,com.openai.chatgpt,"Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum. Yeni boo","[Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum. Yeni boot]",0
1976,1760638530192.0,a9d21503-0224-466f-9808-79d25601165f,com.openai.chatgpt,"Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum. Yeni boot","[Coding101: 
Python ile Yapay Zeka Destekli Programlamaya Giriş 
Bootcamp! 
٠ 
Nedir? 
Temel bilgisayar bilimi ve Python programlama dilinde başlangıç seviyesinde eğitim. Yapay zeka asistanlarıyla kod yazmayı ve verimli sorgu yapmayı öğreneceksiniz. 
Kimler İçin? Hiç kodlama tecrübesi olmayan, ama öğrenmeye istekli tüm ODTÜ öğrencilerine! (CNG ve SNG öğrencileri için uygun değildir) 
Kim Tarafından? Dersler, ODTÜ Bilgisayar Mühendisliği öğretim asistanı Barış Gökmen tarafından verilecek. 
Bootcamp Süreci ve Sertifika: Eğitim 3 hafta sürecek, Çarşamba ve Pazar günleri 90 dakikalık oturumlarla gerçekleşecek. Dersler sonunda projelerinizi tamamlayanlara Başarı Sertifikası verilecek! Sertfikalar, ACM tarafından onaylı ve Linkedln'de paylaşılabilir. 
Başlangıç: İIk dersimiz 20 Kasım Çarşamba günü saat 19:00'da başlıyor! Detaylar için 19 Kasım Salı saat 18:00'da yapılacak bilgilendirme toplantısına katılabilirsiniz. 
Fiyat: 500 
Kota: 30 kişi 
Yer: IT Sınıfı -103 
Haydi, Python ile yapay zeka dünyasına adım atmaya hazır 
olun!  
Başvuruiçin BIO'daki linkten ulaşabilirsiniz!

Bu post ile aynı format ve düzende yeni bir bootcamp yazısı istiyorum. Yeni bootc]",0
